Id,SalePrice_Real,SalePrice_Predicted,SalePrice_Log_Real,SalePrice_Log_Predicted,Erro_Absoluto,Erro_Percentual
373,125000,108398.25,11.736077016252437,11.593576,16601.75,13.281399999999998
374,123000,109399.61,11.719947764402807,11.602772,13600.390625,11.057228150406504
375,219500,212954.58,12.299112067295642,12.268839,6545.421875,2.981968963553531
376,61000,92844.234,11.0186455364637,11.438689,31844.234375,52.20366290983607
377,148000,130706.45,11.904974309480183,11.780717,17293.546875,11.684828969594594
378,340000,304769.28,12.73670383776449,12.627314,35230.71875,10.361976102941178
379,394432,344087.25,12.885204569609956,12.748653,50344.75,12.763860437287036
380,179000,172995.81,12.095146671399466,12.0610285,6004.1875,3.35429469273743
381,127000,133635.72,11.751950239425476,11.80288,6635.71875,5.224975393700788
382,187750,202793.38,12.142871895843887,12.219948,15043.375,8.012450066577896
383,213500,204018.19,12.271396795480596,12.225969,9481.8125,4.441129976580796
384,76000,88126.04,11.23850177707664,11.386535,12126.0390625,15.955314555921053
385,240000,242696.81,12.388398368982115,12.399572,2696.8125,1.1236718749999999
386,192000,189794.19,12.165255859329688,12.153701,2205.8125,1.1488606770833334
387,81000,91837.76,11.302216779257382,11.42779,10837.7578125,13.379947916666667
388,125000,143018.48,11.736077016252437,11.870736,18018.484375,14.414787500000001
389,191000,190133.88,12.160033942617156,12.155489,866.125,0.45346858638743454
390,426000,388271.6,12.962196972666593,12.869463,37728.40625,8.85643339201878
391,119000,125835.14,11.686887175419702,11.742736,6835.140625,5.743815651260504
392,215000,216344.66,12.278397958261774,12.284633,1344.65625,0.625421511627907
393,106500,99477.72,11.575909653758895,11.507699,7022.28125,6.59369131455399
394,100000,92210.57,11.51293546492023,11.431841,7789.4296875,7.7894296875
395,109000,100566.87,11.599112335481124,11.518588,8433.1328125,7.736819094036697
396,129000,130913.54,11.767575435251748,11.7823,1913.5390625,1.4833636143410853
397,123000,122395.86,11.719947764402807,11.715024,604.140625,0.49117123983739835
398,169500,150698.1,12.040614105490253,11.92304,18801.90625,11.092570058997051
399,67000,89800.45,11.112462823634855,11.405356,22800.453125,34.03052705223881
400,241000,226864.66,12.392556361841777,12.332113,14135.34375,5.86528786307054
401,245500,252913.4,12.411056299528171,12.440806,7413.40625,3.0197174134419553
402,164990,179098.61,12.013646205940514,12.095697,14108.609375,8.551190602460755
403,108000,102040.46,11.58989576532275,11.533134,5959.5390625,5.518091724537038
404,258000,237726.08,12.460718739865236,12.378879,20273.921875,7.85810925387597
405,168000,151688.69,12.031725210748633,11.929592,16311.3125,9.709114583333333
406,150000,164800.66,11.918397239722838,12.012498,14800.65625,9.867104166666667
407,115000,116301.07,11.652696102959753,11.663946,1301.0703125,1.1313654891304348
408,177000,149985.8,12.083910661257521,11.918303,27014.203125,15.262261652542373
409,280000,269124.34,12.54254845357358,12.502933,10875.65625,3.884162946428572
410,339750,318316.94,12.73596827534975,12.670806,21433.0625,6.308480500367917
411,60000,94774.81,11.002116507732017,11.45927,34774.8125,57.958020833333336
412,145000,132630.14,11.884495917930655,11.795327,12369.859375,8.5309375
413,222000,249182.61,12.310437165348775,12.425945,27182.609375,12.244418637387387
414,115000,110915.33,11.652696102959753,11.616531,4084.671875,3.551888586956522
415,228000,241649.66,12.337105293891872,12.395248,13649.65625,5.986691337719298
416,181134,179510.89,12.106997888588934,12.097997,1623.109375,0.8960821132421302
417,149500,145003.56,11.915058360753719,11.884521,4496.4375,3.007650501672241
418,239000,190486.16,12.384223015005313,12.15734,48513.84375,20.298679393305438
419,126000,105664.05,11.744045122410057,11.568029,20335.953125,16.139645337301587
420,142000,130022.164,11.863589378812122,11.775468,11977.8359375,8.435095730633803
421,206300,193649.64,12.237091546357338,12.173811,12650.359375,6.132021025206011
422,215000,204120.17,12.278397958261774,12.226469,10879.828125,5.060385174418604
423,113000,113675.22,11.635151947212842,11.641109,675.21875,0.5975387168141593
424,315000,301583.38,12.660331092405906,12.616805,13416.625,4.259246031746032
425,139000,127261.52,11.842236406331555,11.754007,11738.4765625,8.444947167266188
426,135000,143055.45,11.813037464800539,11.870995,8055.453125,5.967002314814815
427,275000,237815.66,12.524530013005734,12.379255,37184.34375,13.521579545454546
428,109008,108906.92,11.599185726610004,11.598258,101.078125,0.09272541923528549
429,195400,190201.16,12.182809136284991,12.155843,5198.84375,2.6606160440122824
430,175000,187573.0,12.07254696717504,12.141929,12573.0,7.184571428571429
431,85400,97100.67,11.355113089309977,11.483514,11700.671875,13.70102093091335
432,79900,100241.49,11.288543647320601,11.5153475,20341.4921875,25.4586885951189
433,122500,109738.27,11.715874472198905,11.605863,12761.7265625,10.417735969387754
434,181000,180636.94,12.10625783509458,12.10425,363.0625,0.2005870165745856
435,81000,91915.48,11.302216779257382,11.428636,10915.4765625,13.47589699074074
436,212000,216387.17,12.264346270624157,12.284829,4387.171875,2.069420695754717
437,116000,108886.664,11.661354090741,11.598072,7113.3359375,6.1321861530172415
438,119000,115131.414,11.686887175419702,11.653838,3868.5859375,3.2509125525210085
439,90350,90211.18,11.411457364027745,11.40992,138.8203125,0.15364727448810184
440,110000,114901.39,11.608244735642321,11.651838,4901.390625,4.455809659090909
441,555000,487715.88,13.22672519452875,13.09749,67284.125,12.123265765765765
442,118000,109454.19,11.678448377988165,11.603271,8545.8125,7.242213983050847
443,162900,145525.16,12.000897933306716,11.888111,17374.84375,10.66595687538367
444,172500,195301.95,12.058158312538197,12.182307,22801.953125,13.218523550724637
445,210000,210630.6,12.25486757159303,12.257866,630.59375,0.3002827380952381
446,127500,143321.33,11.755879486687116,11.872851,15821.328125,12.408884803921568
447,190000,194842.44,12.154784614286667,12.179952,4842.4375,2.5486513157894737
448,199900,216258.02,12.20557752297723,12.284232,16358.015625,8.183099362181089
449,119500,119966.12,11.691080018519527,11.694973,466.1171875,0.3900562238493724
450,120000,115958.3,11.695255355062795,11.660995,4041.703125,3.3680859374999996
451,110000,109954.81,11.608244735642321,11.607834,45.1875,0.04107954545454545
452,280000,242554.73,12.54254845357358,12.398987,37445.265625,13.373309151785714
453,204000,210447.48,12.225880174775122,12.256996,6447.484375,3.160531556372549
454,210000,204698.75,12.25486757159303,12.2293,5301.25,2.5244047619047616
455,188000,161862.83,12.144202560946876,11.994511,26137.171875,13.902750997340426
456,175500,171052.11,12.075400019877522,12.049729,4447.890625,2.5344106125356127
457,98000,104678.4,11.49273296168228,11.558658,6678.3984375,6.814692283163265
458,256000,223648.39,12.45293662970407,12.317835,32351.609375,12.637347412109376
459,161000,160638.88,11.989165855127435,11.98692,361.125,0.22430124223602482
460,110000,112037.13,11.608244735642321,11.626595,2037.1328125,1.8519389204545453
461,263435,241932.14,12.481565733211923,12.396417,21502.859375,8.16249145899368
462,155000,145797.42,11.951186847493476,11.88998,9202.578125,5.937147177419355
463,62383,102468.95,11.04106411122238,11.537325,40085.953125,64.25781563086097
464,188700,161379.14,12.147919030759663,11.991518,27320.859375,14.478462837837839
465,124000,115416.586,11.728044909070785,11.656312,8583.4140625,6.922108114919355
466,178740,180716.89,12.093693109638318,12.104692,1976.890625,1.1060146721494908
467,167000,165497.27,12.025755079404917,12.016716,1502.734375,0.8998409431137725
468,146500,148552.02,11.89478753335453,11.908697,2052.015625,1.4006932593856654
469,250000,246227.39,12.429220196836383,12.414015,3772.609375,1.50904375
470,187000,186163.69,12.138869243416009,12.134387,836.3125,0.44722593582887704
471,212000,200235.3,12.264346270624157,12.207253,11764.703125,5.5493882665094345
472,190000,208104.4,12.154784614286667,12.2458,18104.40625,9.528634868421053
473,148000,131139.33,11.904974309480183,11.784023,16860.671875,11.392345861486486
474,440000,361732.53,12.994532278619134,12.798663,78267.46875,17.788061079545457
475,251000,236474.75,12.433212202169729,12.373601,14525.25,5.78695219123506
476,132500,128735.99,11.794345471549745,11.765527,3764.0078125,2.840760613207547
477,208900,209580.44,12.249615734512616,12.252868,680.4375,0.32572403063666827
478,380000,337118.03,12.847929163278053,12.728191,42881.96875,11.284728618421052
479,297000,302651.72,12.601490784782536,12.620341,5651.71875,1.902935606060606
480,89471,118138.53,11.401681006153428,11.679622,28667.53125,32.04114321959071
481,326000,346330.53,12.694655727828803,12.755152,20330.53125,6.236359279141104
482,374000,368389.7,12.832013750189885,12.816899,5610.3125,1.5000835561497328
483,155000,165200.19,11.951186847493476,12.014919,10200.1875,6.580766129032257
484,164000,166276.58,12.00762780434872,12.021414,2276.578125,1.388157393292683
485,132500,135551.06,11.794345471549745,11.817111,3051.0625,2.302688679245283
486,147000,144110.5,11.898194668458823,11.878343,2889.5,1.9656462585034014
487,156000,143379.56,11.957617696467539,11.873258,12620.4375,8.090024038461538
488,175000,179757.75,12.07254696717504,12.099371,4757.75,2.718714285714286
489,160000,135670.03,11.982935344196433,11.817988,24329.96875,15.20623046875
490,86000,98268.88,11.362114203075018,11.495473,12268.8828125,14.26614280523256
491,115000,107294.56,11.652696102959753,11.583343,7705.4375,6.700380434782609
492,133000,138916.53,11.798111925972618,11.841636,5916.53125,4.448519736842106
493,172785,170393.84,12.059809113551397,12.045874,2391.15625,1.3838911074456695
494,155000,147578.95,11.951186847493476,11.902125,7421.046875,4.787772177419355
495,91300,101173.875,11.421917019425596,11.524606,9873.875,10.814759036144578
496,34900,83286.94,10.460270761075149,11.330059,48386.9375,138.64452005730658
497,430000,379780.75,12.971542813248437,12.847352,50219.25,11.678895348837209
498,184000,154481.62,12.122696471358964,11.947837,29518.375,16.04259510869565
499,130000,130645.76,11.775297421715827,11.780252,645.7578125,0.49673677884615386
500,120000,126354.64,11.695255355062795,11.746856,6354.640625,5.295533854166667
501,113000,108189.32,11.635151947212842,11.591647,4810.6796875,4.257238661504425
502,226700,208916.52,12.331387247601905,12.249695,17783.484375,7.844501268195854
503,140000,136090.81,11.849404844423074,11.821085,3909.1875,2.792276785714286
504,289000,263536.7,12.574185427296195,12.481952,25463.3125,8.810834775086505
505,147000,133161.31,11.898194668458823,11.799324,13838.6875,9.414073129251701
506,124500,125434.234,11.732069026983156,11.739545,934.234375,0.7503890562248996
507,215000,234629.78,12.278397958261774,12.365768,19629.78125,9.130130813953489
508,208300,197594.14,12.246739428005663,12.193975,10705.859375,5.139634841574652
509,161000,163974.14,11.989165855127435,12.00747,2974.140625,1.8472923136645965
510,124500,128381.42,11.732069026983156,11.762769,3881.421875,3.1176079317269076
511,164900,165196.4,12.013100572810686,12.014896,296.40625,0.1797490903577926
512,202665,189006.66,12.2193145828011,12.149543,13658.34375,6.739369772777737
513,129900,115614.77,11.774527900858468,11.658028,14285.2265625,10.997095121247114
514,134000,135486.69,11.80560254159177,11.816636,1486.6875,1.1094682835820895
515,96500,90884.22,11.477308649967686,11.417353,5615.78125,5.819462435233161
516,402861,427456.66,12.90634935052389,12.9656105,24595.65625,6.1052462884220615
517,158000,159599.89,11.970356641102999,11.980432,1599.890625,1.012589003164557
518,265000,258628.03,12.487488878546145,12.46315,6371.96875,2.4045165094339622
519,211000,199606.69,12.259618151783465,12.204109,11393.3125,5.399674170616113
520,234000,231477.55,12.36308066783498,12.352242,2522.453125,1.077971420940171
521,106250,91482.94,11.573559498507079,11.423919,14767.0625,13.898411764705882
522,150000,149619.78,11.918397239722838,11.915859,380.21875,0.25347916666666664
523,159000,168532.88,11.976665770490767,12.034892,9532.875,5.995518867924528
524,184750,258873.81,12.126764251515691,12.4641,74123.8125,40.12114343707714
525,315750,289955.47,12.662709207270272,12.577486,25794.53125,8.16928939034046
526,176000,183510.62,12.07824495582233,12.120033,7510.625,4.267400568181818
527,132000,119446.46,11.790564777297387,11.690632,12553.5390625,9.510256865530303
528,446261,423960.3,13.008661502470739,12.957397,22300.6875,4.997229760162774
529,86000,91531.9,11.362114203075018,11.424454,5531.8984375,6.432440043604651
530,200624,200451.97,12.209192772866418,12.208335,172.03125,0.0857480909562166
531,175000,180196.3,12.07254696717504,12.101808,5196.296875,2.9693125
532,128000,139817.53,11.759793355371237,11.848101,11817.53125,9.2324462890625
533,107500,108503.44,11.58525542883217,11.594546,1003.4375,0.9334302325581396
534,39300,82111.97,10.579005242826247,11.315851,42811.96875,108.93630725190839
535,178000,215006.27,12.08954444723597,12.278427,37006.265625,20.79003686797753
536,107500,107234.516,11.58525542883217,11.582783,265.484375,0.24696220930232557
537,188000,194584.14,12.144202560946876,12.178625,6584.140625,3.502202460106383
538,111250,118763.336,11.619544188752133,11.684896,7513.3359375,6.753560393258427
539,158000,144417.45,11.970356641102999,11.88047,13582.546875,8.596548655063291
540,272000,204080.84,12.513561021741964,12.226276,67919.15625,24.970278033088235
541,315000,330606.1,12.660331092405906,12.708686,15606.09375,4.954315476190476
542,248000,254731.06,12.421188057397055,12.447968,6731.0625,2.7141381048387094
543,213250,204110.23,12.270225154674701,12.22642,9139.765625,4.285939331770223
544,133000,128335.76,11.798111925972618,11.762413,4664.2421875,3.5069490131578944
545,179665,201953.44,12.098854850641,12.215797,22288.4375,12.405553391033312
546,229000,239627.84,12.34148164933907,12.386847,10627.84375,4.640979803493449
547,210000,186403.7,12.25486757159303,12.135675,23596.296875,11.236331845238096
548,129500,125244.18,11.771443882099637,11.738029,4255.8203125,3.2863477316602316
549,125000,127870.78,11.736077016252437,11.758783,2870.78125,2.296625
550,263000,235290.14,12.479913113434042,12.368579,27709.859375,10.536068203422053
551,140000,131019.45,11.849404844423074,11.783109,8980.546875,6.414676339285714
552,112500,113567.29,11.630717389475995,11.64016,1067.2890625,0.9487013888888889
553,255500,266841.62,12.450981602512561,12.494414,11341.625,4.43899217221135
554,108000,101070.78,11.58989576532275,11.523586,6929.21875,6.415943287037037
555,284000,263068.38,12.556733038263905,12.480173,20931.625,7.370290492957747
556,113000,101591.18,11.635151947212842,11.528722,11408.8203125,10.096301161504424
557,141000,130215.74,11.856522261533737,11.776956,10784.2578125,7.648409796099291
558,108000,115024.41,11.58989576532275,11.652908,7024.40625,6.504079861111112
559,175000,198170.66,12.07254696717504,12.196889,23170.65625,13.240374999999998
560,234000,200183.17,12.36308066783498,12.206993,33816.828125,14.451635950854701
561,121500,155451.25,11.707677772181546,11.954094,33951.25,27.94341563786008
562,170000,177788.25,12.04355959836804,12.088354,7788.25,4.5813235294117645
563,108000,111017.13,11.58989576532275,11.617449,3017.1328125,2.7936414930555555
564,185000,172517.7,12.128116509451258,12.058261,12482.296875,6.7471875
565,268000,259376.22,12.498745990829315,12.466039,8623.78125,3.217828824626866
566,128000,125051.664,11.759793355371237,11.73649,2948.3359375,2.303387451171875
567,325000,327517.2,12.691583538230217,12.699299,2517.1875,0.7745192307692308
568,214000,206553.86,12.273735966890268,12.238321,7446.140625,3.4795049649532706
569,316600,280210.4,12.665397584983758,12.5433,36389.59375,11.49387042008844
570,135960,137147.06,11.820123358887447,11.828816,1187.0625,0.8730968667255075
571,142600,143883.5,11.867805799560465,11.876766,1283.5,0.9000701262272089
572,120000,108875.45,11.695255355062795,11.597969,11124.546875,9.270455729166667
573,224500,220127.27,12.32163544049751,12.301966,4372.734375,1.947765868596882
574,170000,163145.72,12.04355959836804,12.002405,6854.28125,4.031930147058824
575,139000,124774.93,11.842236406331555,11.734275,14225.0703125,10.233863534172661
576,118500,100539.16,11.682676678340282,11.518312,17960.84375,15.156830168776372
577,145000,133615.83,11.884495917930655,11.8027315,11384.171875,7.851153017241379
578,164500,162549.97,12.010671928196443,11.998747,1950.03125,1.1854293313069908
579,146000,142701.98,11.891368749982085,11.868521,3298.015625,2.2589148116438356
580,131500,113537.836,11.78676973513378,11.6399,17962.1640625,13.659440351711027
581,181900,189905.36,12.111217862017215,12.154286,8005.359375,4.40096722100055
582,253293,292620.3,12.442306148381938,12.586635,39327.3125,15.526411112821908
583,118500,130063.21,11.682676678340282,11.775784,11563.2109375,9.757983913502109
584,325000,270455.6,12.691583538230217,12.507867,54544.40625,16.78289423076923
585,133000,130583.73,11.798111925972618,11.779778,2416.2734375,1.8167469454887217
586,369900,369498.72,12.820990681250251,12.819905,401.28125,0.10848371181400379
587,130000,122997.19,11.775297421715827,11.719925,7002.8125,5.386778846153846
588,137000,130167.32,11.827743504053695,11.776584,6832.6796875,4.987357436131387
589,143000,222467.97,11.870606902224587,12.312543,79467.96875,55.57200611888112
590,79500,93880.36,11.283524879179666,11.449787,14380.359375,18.088502358490565
591,185900,188191.16,12.132969552931216,12.145219,2291.15625,1.2324670521785908
592,451950,394426.62,13.02132904585825,12.885191,57523.375,12.727818342737029
593,138000,131827.61,11.835016210489899,11.789258,6172.390625,4.472746829710145
594,140000,146582.62,11.849404844423074,11.895351,6582.625,4.701874999999999
595,110000,109087.266,11.608244735642321,11.599913,912.734375,0.8297585227272728
596,319000,323869.47,12.672949516558306,12.688099,4869.46875,1.5264792319749216
597,114504,108126.6,11.648373769145277,11.591067,6377.3984375,5.569585724079508
598,194201,209102.5,12.176654133447505,12.250585,14901.5,7.6732354622272805
599,217500,202422.0,12.289958727201455,12.218115,15078.0,6.932413793103448
600,151000,152196.14,11.92504173829169,11.932932,1196.140625,0.7921461092715233
601,275000,249885.11,12.524530013005734,12.428761,25114.890625,9.1326875
602,141000,128841.375,11.856522261533737,11.766345,12158.625,8.623138297872341
603,220000,226946.02,12.301387370778713,12.332472,6946.015625,3.157279829545455
604,151000,146150.89,11.92504173829169,11.892402,4849.109375,3.21133071192053
605,221000,210813.88,12.30592250537653,12.258736,10186.125,4.609106334841629
606,205000,221569.16,12.230770136157428,12.308495,16569.15625,8.082515243902439
607,152000,150329.77,11.931642378754141,11.920593,1670.234375,1.098838404605263
608,225000,206804.19,12.323860125621126,12.239532,18195.8125,8.087027777777777
609,359100,333652.2,12.791358964949923,12.717857,25447.8125,7.086553188526873
610,118500,106445.266,11.682676678340282,11.575396,12054.734375,10.172771624472574
611,313000,319900.34,12.653961664405365,12.675768,6900.34375,2.2045826677316294
612,148000,160000.39,11.904974309480183,11.982938,12000.390625,8.108372043918918
613,261500,247681.22,12.474193386571581,12.419902,13818.78125,5.284428776290631
614,147000,124792.78,11.898194668458823,11.734418,22207.21875,15.106951530612244
615,75500,90632.086,11.231901180182515,11.414575,15132.0859375,20.042497930463576
616,137500,142793.47,11.83138646878959,11.869162,5293.46875,3.8497954545454545
617,183200,192096.28,12.118339189722553,12.165757,8896.28125,4.856048717248909
618,105500,107548.94,11.566475710526321,11.585711,2048.9375,1.9421208530805687
619,314813,319793.56,12.659737267217572,12.675434,4980.5625,1.5820701495808622
620,305000,320687.8,12.628070334272698,12.678226,15687.8125,5.143545081967213
621,67000,84456.26,11.112462823634855,11.344001,17456.2578125,26.0541161380597
622,240000,237146.86,12.388398368982115,12.376439,2853.140625,1.1888085937500001
623,135000,120026.89,11.813037464800539,11.695479,14973.109375,11.09119212962963
624,168500,174984.98,12.034696963475044,12.072461,6484.984375,3.8486554154302675
625,165150,154804.75,12.014615485902027,11.949926,10345.25,6.2641537995761425
626,160000,149975.2,11.982935344196433,11.918232,10024.796875,6.265498046875
627,139900,112862.89,11.848690308590857,11.633938,27037.109375,19.32602528591851
628,153000,163553.1,11.938199736300925,12.004899,10553.09375,6.897446895424837
629,135000,208876.28,11.813037464800539,12.249502,73876.28125,54.72317129629629
630,168500,163227.42,12.034696963475044,12.002906,5272.578125,3.129126483679525
631,124000,114371.164,11.728044909070785,11.647213,9628.8359375,7.765190272177419
632,209500,199749.14,12.252483791602627,12.204823,9750.859375,4.654348150357995
633,82500,148769.2,11.320565693461432,11.910158,66269.203125,80.32630681818182
634,139400,132885.89,11.845109950883979,11.797254,6514.109375,4.67296224892396
635,144000,124565.44,11.87757552297847,11.7325945,19434.5625,13.496223958333333
636,200000,202729.75,12.206077645517674,12.219634,2729.75,1.3648749999999998
637,60000,85837.33,11.002116507732017,11.360221,25837.328125,43.062213541666665
638,93000,95726.8,11.440365524765756,11.469264,2726.796875,2.9320396505376345
639,85000,89702.53,11.350418300109132,11.404265,4702.53125,5.532389705882353
640,264561,254522.95,12.485830907348902,12.44715,10038.046875,3.794227748987946
641,274000,250478.73,12.520887034998584,12.431133,23521.265625,8.584403512773722
642,226000,220634.84,12.328294703023394,12.304269,5365.15625,2.3739629424778763
643,345000,321948.78,12.75130259456002,12.682151,23051.21875,6.68151268115942
644,152000,151928.28,11.931642378754141,11.93117,71.71875,0.04718338815789474
645,370878,366435.9,12.823631142839984,12.811582,4442.09375,1.1977237123798123
646,143250,143204.78,11.872353615355413,11.872038,45.21875,0.03156631762652705
647,98300,98403.836,11.495789479023493,11.496845,103.8359375,0.10563167599186164
648,155000,157717.77,11.951186847493476,11.968569,2717.765625,1.7533971774193549
649,155000,151053.5,11.951186847493476,11.925396,3946.5,2.5461290322580643
650,84500,93014.664,11.344518647594766,11.440523,8514.6640625,10.07652551775148
651,205950,205690.89,12.235393555399902,12.234135,259.109375,0.12581178684146638
652,108000,105348.4,11.58989576532275,11.565038,2651.6015625,2.4551866319444446
653,191000,190939.39,12.160033942617156,12.159717,60.609375,0.03173265706806283
654,135000,131491.61,11.813037464800539,11.786706,3508.390625,2.5988078703703703
655,350000,304212.9,12.765691290604371,12.625486,45787.09375,13.082026785714284
656,88000,97120.766,11.385103457032141,11.483721,9120.765625,10.364506392045454
657,145500,147763.44,11.8879382384223,11.903375,2263.4375,1.555627147766323
658,149000,142210.86,11.91170829631447,11.865073,6789.140625,4.556470218120805
659,97500,104602.16,11.487617913343598,11.557929,7102.15625,7.2842628205128195
660,167000,169524.1,12.025755079404917,12.040756,2524.09375,1.511433383233533
661,197900,198083.94,12.19552218463499,12.196451,183.9375,0.09294466902475998
662,402000,358739.9,12.904209855160254,12.790356,43260.09375,10.76121735074627
663,110000,137481.12,11.608244735642321,11.831249,27481.125,24.98284090909091
664,137500,137030.7,11.83138646878959,11.827968,469.296875,0.3413068181818182
665,423000,386936.8,12.955129822091815,12.866019,36063.1875,8.525576241134752
666,230500,222037.9,12.348010479804223,12.310608,8462.09375,3.6711903470715836
667,129000,164672.92,11.767575435251748,12.011723,35672.921875,27.65342781007752
668,193500,218109.69,12.173037959397275,12.292758,24609.6875,12.718184754521964
669,168000,167381.84,12.031725210748633,12.028039,618.15625,0.3679501488095238
670,137500,109933.21,11.83138646878959,11.607637,27566.7890625,20.048573863636364
671,173500,186468.78,12.063938642041201,12.136024,12968.78125,7.474801873198847
672,103600,114427.78,11.548302261270587,11.647708,10827.78125,10.451526303088803
673,165000,186041.4,12.013706813470414,12.13373,21041.40625,12.752367424242426
674,257500,230747.56,12.458778882573533,12.349084,26752.4375,10.389296116504855
675,140000,133183.03,11.849404844423074,11.799487,6816.96875,4.8692633928571425
676,148500,138870.3,11.908346971208951,11.841303,9629.703125,6.484648569023569
677,87000,100491.51,11.373674891823535,11.5178385,13491.5078125,15.507480244252875
678,109500,98741.13,11.603688960617083,11.500267,10758.8671875,9.82544948630137
679,372500,346040.66,12.827995001361906,12.754314,26459.34375,7.103179530201342
680,128500,118978.734,11.763691965388299,11.686708,9521.265625,7.409545233463034
681,143000,120395.47,11.870606902224587,11.698545,22604.53125,15.80736451048951
682,159434,122648.13,11.979391594635791,11.717083,36785.8671875,23.07278697611551
683,173000,185839.78,12.06105265381003,12.132646,12839.78125,7.42183887283237
684,285000,288675.78,12.560247968016562,12.573063,3675.78125,1.2897478070175439
685,221000,197284.02,12.30592250537653,12.192405,23715.984375,10.731214649321268
686,207500,205065.89,12.242891437918386,12.2310915,2434.109375,1.1730647590361445
687,227875,228429.52,12.336556900342153,12.338987,554.515625,0.24334201865057595
688,148800,155414.8,11.910365121788654,11.953859,6614.796875,4.445428007392473
689,392000,310976.03,12.879019669789754,12.647474,81023.96875,20.669379783163265
690,194700,189157.95,12.179220327453931,12.150343,5542.046875,2.84645448125321
691,141000,140125.62,11.856522261533737,11.850302,874.375,0.6201241134751773
692,755000,604282.1,13.534474352733596,13.311798,150717.875,19.962632450331125
693,335000,291779.03,12.721888795877375,12.5837555,43220.96875,12.90178171641791
694,108480,108694.516,11.59433032142082,11.596306,214.515625,0.19774670446165193
695,141500,115684.15,11.860062063178267,11.6586275,25815.8515625,18.244418065371022
696,176000,187450.31,12.07824495582233,12.141274,11450.3125,6.505859375
697,89000,102617.5,11.39640288460621,11.538774,13617.5,15.30056179775281
698,123500,122303.21,11.724004532183379,11.714267,1196.7890625,0.9690599696356276
699,138500,144017.9,11.83863282480007,11.8777,5517.90625,3.984047833935018
700,196000,182291.36,12.185875040240456,12.113367,13708.640625,6.9942044005102035
701,312500,326431.1,12.652362948153474,12.695977,13931.09375,4.45795
702,140000,146052.52,11.849404844423074,11.891728,6052.515625,4.323225446428571
703,361919,338876.4,12.799178471909892,12.733394,23042.59375,6.366782000944962
704,140000,141186.27,11.849404844423074,11.857842,1186.265625,0.8473325892857143
705,213000,199863.47,12.269052139516223,12.205395,13136.53125,6.167385563380281
706,55000,96463.52,10.915106645867503,11.476931,41463.5234375,75.38822443181819
707,302000,283346.97,12.618185607609803,12.554431,18653.03125,6.176500413907285
708,254000,228088.62,12.445093483000798,12.337494,25911.375,10.20132874015748
709,179540,192262.33,12.09815887308463,12.166621,12722.328125,7.086068912220118
710,109900,104902.36,11.60733523953139,11.560795,4997.640625,4.547443698817107
711,52000,83303.46,10.859018228147887,11.330257,31303.4609375,60.19896334134616
712,102776,111231.84,11.54031687156214,11.619381,8455.84375,8.227449745076672
713,189000,200565.36,12.149507585033072,12.2089,11565.359375,6.119237764550264
714,129000,118115.21,11.767575435251748,11.679424,10884.7890625,8.43782097868217
715,130500,164609.33,11.779136168550774,12.011336,34109.328125,26.137416187739465
716,165000,154597.31,12.013706813470414,11.9485855,10402.6875,6.304659090909091
717,159500,172084.72,11.979805470779858,12.055748,12584.71875,7.890105799373042
718,157000,163898.0,11.964007453736912,12.007006,6898.0,4.393630573248408
719,341000,283409.66,12.739640688812674,12.554652,57590.34375,16.888663856304987
720,128500,128855.38,11.763691965388299,11.766454,355.3828125,0.2765625
721,275000,254173.42,12.524530013005734,12.445776,20826.578125,7.573301136363636
722,143000,142184.14,11.870606902224587,11.864885,815.859375,0.5705310314685315
723,124500,124058.15,11.732069026983156,11.728514,441.8515625,0.3549008534136546
724,135000,135759.98,11.813037464800539,11.818651,759.984375,0.5629513888888888
725,320000,334860.34,12.676079399771027,12.721472,14860.34375,4.643857421875
726,120500,114077.695,11.699413330633599,11.644644,6422.3046875,5.3297134336099585
727,222000,207953.64,12.310437165348775,12.245075,14046.359375,6.327188907657658
728,194500,193247.45,12.178192583415596,12.171732,1252.546875,0.643982969151671
729,110000,143714.14,11.608244735642321,11.875588,33714.140625,30.649218750000003
730,103000,105108.75,11.542493975902508,11.56276,2108.75,2.0473300970873787
731,236500,224476.4,12.373707715234994,12.32153,12023.59375,5.08397198731501
732,187500,217778.39,12.141539457711714,12.291238,30278.390625,16.148475
733,222500,217324.02,12.312686874960354,12.289149,5175.984375,2.3262851123595505
734,131400,136267.44,11.786008995353765,11.822382,4867.4375,3.7042903348554033
735,108000,105458.27,11.58989576532275,11.56608,2541.7265625,2.3534505208333334
736,163000,154150.05,12.001511614739405,11.945688,8849.953125,5.429419095092024
737,93500,89486.27,11.445727410406752,11.401852,4013.7265625,4.292755681818182
738,239900,242785.47,12.3879816172226,12.399938,2885.46875,1.2027798040850353
739,179000,142550.47,12.095146671399466,11.867458,36449.53125,20.362866620111735
740,190000,185299.84,12.154784614286667,12.129736,4700.15625,2.473766447368421
741,132000,116494.23,11.790564777297387,11.665606,15505.7734375,11.746798058712121
742,142000,138585.58,11.863589378812122,11.839251,3414.421875,2.4045224471830986
743,179000,159051.38,12.095146671399466,11.976989,19948.625,11.144483240223463
744,175000,168904.89,12.07254696717504,12.037097,6095.109375,3.482919642857143
745,180000,190386.62,12.100717685412471,12.156817,10386.625,5.770347222222223
746,299800,301779.0,12.61087420020211,12.617454,1979.0,0.6601067378252168
